accepted_date ,a_id,change_ticket,risk_level,deferred_count,acceptance_type,false_positive_state,existing_patch,owner_comments,rejection_evidence,remediation_comments,completion_date,remediation_plan,remediation_proof,approch_used,vulnerability_source,status_date,unique_id,total_nd_vis_count,total_vis_count,active_vis,active_ns_vis,task_state,task_desc,assignment_count,cve_code,asgm_group,task_id,last_update,task_creation_date,task_closed_date,asset_identifyer
10/27/2018,C1791E93,,Critiacal,0,,,No,,,,10/12/2020,f6icnjaGxYvTn91St1zCJEgXz80dpOquHSEr3tUl,,,Infra,5/13/2019,BMtqcR,,,,,In Remediation,DfYGBn8A9QDwl9FJgFNj1MV7oJFuXCxOW1iTTk9U,0,No-CVE,rq4zejKhcy,task18874,8/17/2020,10/27/2018,,asset0993
9/15/2019,2F88FE8C,,Very High,0,,,No,,,,2/7/2021,RX1xQEFMvjiVEYywUP10R0BfPkIhBuhi12697msF,,Removal of software,Infra,9/20/2020,A4DXTr,,,,,Open,Zp9BuIWbsQ5FhTZJcs97Ji3umoVkEUWD0rwvwiOa,0,No-CVE,RpU9WB3eIR,task19181,12/4/2020,9/15/2019,,asset0986
2/12/2019,F874E159,,Critiacal,0,,,No,,,,8/28/2022,JCBO6Ib1Eggj2McR4jv7HDuJGXm1lErDUdyfoexu,,,AppSec Assessment,2/25/2020,qprgjz,,,,,Open,oAUYi1KSfg2JNlYiY7IgfSRkOgepoCnjxpzn5SuL,0,CVE-2021-44228,ywYeOIyOFv,task16163,4/16/2022,2/12/2019,,asset0272
6/17/2023,1F2142E1,,Very High,0,,,No,,,,10/14/2023,jCul2xNVztQVyzV3JBWKxUuUKHBSJepLOdhoqefj,,,Infra,9/10/2023,zMqWNu,,,,,In Remediation,6oh3U1qEIKYqWuLYE4ZOZKH22MePcKTy4uX6f4Kt,0,No-CVE,ovzUdp2iPk,task19931,9/18/2023,6/17/2023,,asset0858
1/4/2018,47F6AC97,,High,0,,,No,,,,6/6/2020,TYzYjwRm89acYT8WJEALvKqaaAXMvjVGQGELbgpZ,,,Infra,12/31/2019,habqOq,,,,,Closed,fyWOB3LlMOl1rBm04bN5izzzXfvSv7vrV5JwjYIE,0,CVE-2023-4863,5cK38wIiUG,task19183,3/5/2020,1/4/2018,3/5/2020,asset0810
9/25/2020,8B1AAE00,,Very High,0,,,No,,N8ZTRdZtYDB0MSCZj7hl3ifer0up4YS2nJnU2ro3JkFLPCGczpzTgJJ0DzserGrlMtarjXICmuOeOlOOL6atiyLQtxxKoNIoiZjy,,7/28/2021,3XvQ1Zb39es1nMwPZDIuXtOEdQNz5YbgBfk8X6Ys,,,Infra,10/10/2020,6bcxlZ,,,,,Closed,LfkZ782s6MgKyq5mIaMFnVt5MDqvqQpEMR3sHiNn,0,CVE-20163427,M4WcCZ6UJx,task18741,4/24/2021,9/25/2020,4/24/2021,asset0100
2/14/2022,321DB793,,High,0,,,No,,,,9/5/2022,yCQWotOaSBgZhBNZuGhLS5vef0UCwNTyBoCeGvwb,,Removal of software,Infra,5/23/2022,x5EJk5,,,,,Closed,RekncQAzwhJmx73Srz249ztLvFEphnActK4C4TRf,0,CVE-2021-44228,StPn9W1PVL,task19578,5/29/2022,2/14/2022,5/29/2022,asset0178
9/5/2018,361E7887,,Critiacal,0,,,No,,,,11/8/2021,ytAU6uzB7amiTVP3cz4uLJkRJ4Gee5mqKuIFAmPj,,Removal of software,Infra,12/7/2019,hNkNGp,,,,,Resolved,y9Vm4mTQnVkKDS7qRBAoBVz8uO61PUqV0PEeN8gW,0,CVE-2018-1270,WhL2i5fe5r,task18128,1/25/2021,9/5/2018,,asset0931
12/26/2021,9AA9D4F6,,Emergency,0,,,No,,,,12/16/2022,fU5Q6oW5i90mGAz26uKvW0gZUQFpFartY0gPCh5j,,,Infra,10/11/2022,fNnXrl,,,,,Closed,v0oWBzbqas5Q8MCpyotp4zLHYmOYut0fsRejZq7l,0,No-CVE,h0oqjTvFcc,task19445,12/16/2022,12/26/2021,12/16/2022,asset0573
9/28/2022,C1D973DE,,Emergency,0,,,No,,,,1/20/2023,sSOn8oaPTZAfDPNFoEhqZyCPoUpUYO2E6GNkUykb,,Removal of software,Infra,12/1/2022,xxqxYa,,,,,Open,qwRjBLOBiTNk8d5HsraCa0bLd6vdS4FFosFsn4vT,0,No-CVE,RMLnUDoS52,task19863,1/10/2023,9/28/2022,,asset0424
1/22/2019,6624BC40,,Very High,0,,,No,,,,6/2/2023,ZyhsClURikdszfaxAPPjj4G1mqLxkMGHVkY2tX7Y,,Removal of software,AppSec Scan,8/8/2019,Hh4Xz4,,,,,Open,qrB9WyqMPuZ0qJdS9FHOV2XvdUJ56kIf1f1nDKT7,0,CVE-2023-4863,JLi4Ft4AeM,task15669,10/27/2019,1/22/2019,,asset0087
5/2/2019,92678B5D,,Very High,0,,,No,,,,12/24/2022,OWdD3o7pdzdUQLoz3DxXEIcBjoBo1oryPsqZ5iyy,,,Infra,3/11/2021,6e6LxT,,,,,Open,zUhpgNE4f0jwgAze5mNDXrLP8Q2nSq2AFJnx4rU7,0,CVE-2021-44228,d4nvZ7Y96K,task19575,8/12/2021,5/2/2019,,asset0362
1/19/2018,3D38DD79,,Critiacal,0,,,No,,,,2/3/2020,XY6f9RIqvyO9Ss8yzRi4HcNCVC4gQv15JxiMcVh4,,,Infra,7/27/2019,ndCQXo,,,,,In Remediation,nR9jAJKsw6x5DCiCg8aaCyPViO8v7dHVwoQCbUjm,0,CVE-2023-4863,394Y6i9Jpf,task19193,11/28/2019,1/19/2018,,asset0904
2/9/2022,258BF632,D5076B,Emergency,0,,,No,,,,9/12/2022,yxYkouozj6PXl0RS7GHGbfcK4HvZ2JoIekbETzLd,,,Infra,4/24/2022,uBAaom,,,,,Resolved,qyyyc98R19qh5i0FtotgWpDvFRr42tQGojsGPxRP,0,CVE-2023-44487,TlkRT8fy16,task18325,6/19/2022,2/9/2022,,asset0602
10/23/2019,94D53892,,High,0,,,No,,,,1/9/2020,PkZMFCVZL4IZtelvI58p9veU8AYk5yLlq3qTzIet,,Patching,AppSec Scan,11/9/2019,RiHe4T,,,,,Resolved,dHaZepQ84xboaqUTGVDQz6bV9LOHk8lHb95BGyJC,0,CVE-2022-42889,Zrd5Yh7aqm,task19275,11/24/2019,10/23/2019,,asset0233
2/18/2021,62EF9AA8,,Critiacal,0,,,No,,,,1/30/2022,gPmG5gYWrZQQn2dliNcs0FTncwcPv3Dagn66Gycm,,,Infra,4/25/2021,Mme8UX,,,,,Open,7fwwnyE7ZRihuiOVo38B4JPQsRlEFCbRqJEpyNcI,0,CVE-2023-4863,FaVito4NSo,task16419,10/2/2021,2/18/2021,,asset0390
4/30/2018,50BDB50B,,Very High,0,,,No,,,,11/28/2020,WzInuA2Wjrg6tAFrr6vDPQQZL82gmlKLVQA6Kl8y,,,Infra,6/4/2018,i1Npy8,,,,,Closed,PThLj2nrPbxtbp9vJmb4RwDvKGqNj1YqJywbMVIh,0,CVE-2023-44487,F4cOi7fxZx,task16924,2/13/2020,4/30/2018,2/13/2020,asset0613
8/15/2022,32559B52,,Very High,0,,,No,,,,11/27/2022,lGX1H96hzGXEwzPND86LOqjJTT8V3hkC9SCsVrs9,,,Infra,9/1/2022,tp6vtN,,,,,Resolved,YNUz3wOUWO9wBEQwhrNoJEJQFlvTEq67YGQaVzuy,0,CVE-2019-17571,ORYUQ2XZ18,task15526,10/10/2022,8/15/2022,,asset0487
10/19/2019,6B77E044,,High,0,,,No,,,,7/12/2022,MiD6iiLWSVXV0sY7kOpy4i1u03DjJLPbEbthEaAI,,,AppSec Assessment,6/30/2022,LaOhVP,,,,,Open,o1sL87uKJsUUSXyowxBts4GifcfmEDP4FhmVzFjB,1,CVE-2023-44487,99psGyBUsL,task16028,7/6/2022,10/19/2019,,asset0127
4/27/2021,2004670D,,Critiacal,0,,,Yes,,,,11/15/2022,4bDN2dMXx9Vg5o58BjfG6RJS1BgdZfRKMLuTpPid,,Major Version Upgrade,Infra,7/8/2021,8U5df1,,,,,Closed,UpXvW1ACsOughMIFN81kGw6qQiO0eBooILS9Omqx,0,No-CVE,AyCCg3Hhvx,task17230,3/25/2022,4/27/2021,3/25/2022,asset0052
10/18/2020,0E5A11E7,,Critiacal,0,,,No,,,,10/2/2021,9Fwc4Kbnyz4PevCxyGyARCObdNNoVJJBlrqv8rPN,,,Infra,4/1/2021,ojfmsb,,,,,Closed,5JIq4LITzdDmytUajeT2I5ud6Cf9Mb6tUWeYZmHy,1,CVE-2023-44487,RdG3bv0WSy,task19705,8/21/2021,10/18/2020,8/21/2021,asset0033
6/24/2019,CF6FDCB8,,High,0,,,No,,,,2/1/2021,kXKdALORJPibq1KlYZ7OMKrwLIr7OSrRFJQFSkYB,,,Infra,6/6/2020,TKL5ik,,,,,Closed,66HqHUwwUnbARGByPiNadHU0VorAPUyMwLhx2h52,0,CVE-20163427,bEGYzspCgw,task16868,8/29/2020,6/24/2019,8/29/2020,asset0826
4/7/2018,38597A30,,Critiacal,0,,,No,,,,11/21/2020,ok36ZqpTpWeIYEtq08SST03EzGoYGQ9gNRnBbEJm,,,Infra,11/5/2020,FGtyLg,,,,,Open,sjkOXAea0zBosc8GR4RHoTYwxE6LehEAWEGeY3Sj,0,CVE-2021-44228,PNrL4BWpsM,task17953,11/11/2020,4/7/2018,,asset0134
7/12/2018,E3F66FE1,,Critiacal,0,,,No,,,,9/15/2021,q2VcA3rwAUPU95oVpdl9YEzibZAAaLD3aA0CH57U,,,Infra,3/25/2020,5SBiJO,,,,,Open,qJEz9wycFps0h2sm2inOS9PPWoJFIQiAqzF3OMmI,0,CVE-2021-44228,Jr9JKaB09u,task18536,6/20/2020,7/12/2018,,asset0496
3/26/2018,20FA42D5,,Very High,0,,,No,,,,3/24/2021,ELIGV00ebPWLTclCmEZc4Z8rPLQIEF2yZeaSgcjo,,,Infra,5/29/2020,32XOko,,,,,Closed,UZhbpcgMaMx3ztwWoTjtshGVd5qniHyZPKLoaPym,0,No-CVE,j7KPVhatCL,task19062,1/3/2021,3/26/2018,1/3/2021,asset0196
4/28/2018,8D0D0EC9,,Critiacal,0,,,Yes,,,,6/29/2022,77IN84YUHhuoWH24f7YMmypeD8XSUqHuDCyNmZAC,,Major Version Upgrade,Infra,3/13/2020,LOYUA9,,,,,Closed,nAue60FRNRfkDdxSVsmXlxFa3Q2ZbfLd3msd0E0V,2,CVE-2021-44228,XYGKZXhXCJ,task19799,3/20/2020,4/28/2018,3/20/2020,asset0894
8/27/2020,3AAD17AE,,Very High,0,,,No,,,,11/17/2023,BAC87lFh3VZE4IY354l85NRXVIerlZQT12QgoXXg,,,Infra,12/3/2020,LvBG36,,,,,Resolved,X5dFpW8OaB6Iskc0118AZJpGbMyM0633gBe2BCv1,0,No-CVE,qfUGFaQDtn,task17881,2/20/2021,8/27/2020,,asset0514
6/21/2019,7EC7AECA,,Very High,0,,,No,,,,6/22/2019,c2UP6exkcJs58eetS7FnMZYJCsKjzAThOU8qkDUt,,,Infra,6/22/2019,jGDhhH,,,,,In Remediation,bsIWMXLp18P0cC0JPdKPma3DeNY3qlYXKmwCTU1c,0,CVE-20163427,vTUMgYZrIX,task18348,6/22/2019,6/21/2019,,asset0989
2/27/2019,94B1B6C0,,High,0,,,No,,,,7/13/2019,6tpsVsx9ZlVSR8zqeLvBcPbrYkQIyvogKLrC0pnv,,,Infra,6/17/2019,07qGCT,,,,,In Remediation,gucU8YTddBXYnTSqADJBaNFpRklIFxO9v7pJKmkL,0,No-CVE,F1jSHJwave,task17037,6/27/2019,2/27/2019,,asset0524
10/26/2023,78AD536C,,Critiacal,0,,,No,,,,11/25/2023,qLxIZ6NK6ROQb7izESzJkGOoVXN51T0finWlZC35,,,AppSec Scan,11/11/2023,O9D9Lt,,,,,Under Investigation,01B9CZaOTklofy13J4rAnZ4rAZUyVv2ysd00SyDx,0,No-CVE,1hgfJHK9XM,task16287,11/24/2023,10/26/2023,,asset0407
5/27/2021,EEA13390,,High,0,,,No,,,,6/13/2021,kzXgL5phJJL1rzNiCUApuMY17XJVL79ecC6by22h,,,Infra,5/30/2021,l73pND,,,,,Closed,znj5GNS6Izjr5uCtJ6kWST9uHfDAPTWOe4zDBSiK,0,CVE-2023-44487,gEvCTXdacx,task16823,6/13/2021,5/27/2021,6/13/2021,asset0587
9/10/2021,8C72E5E7,,High,0,,,No,,,,3/6/2022,AZAS1fX6sPWvhNwzHABdBqTszOJRC2iLGDBLP5Gv,,,AppSec Scan,10/29/2021,x7K1Un,,,,,Under Investigation,JyIIdSNdBOYBEODh3OVgLnfwOeXyUl1gOtN1KROb,0,No-CVE,LmD2l9BvGC,task16289,2/19/2022,9/10/2021,,asset0441
5/5/2021,DAAAC96B,,Critiacal,0,,,Yes,,,,3/28/2022,BnD8nTTu0ztKFifkTIsjpnY5Qd8nmwU4u38tYh25,,Removal of software,Infra,6/4/2021,6VQzJd,,,,,Closed,G8N6I6r9JoLY5vUAohHC08c6aTAIuCEYSM0EIjjp,0,CVE-2019-17571,ioEKfdmC5I,task17237,6/11/2021,5/5/2021,6/11/2021,asset0884
8/12/2020,AE5DAB60,,Very High,0,,,No,,,,1/1/2021,EE44KZZYI4ONOEqlGJDScUS0troBovp11usjLR4I,,,Infra,9/16/2020,plysCp,,,,,Under Investigation,QlISQ3i9sAy7UUUAEviAXOnsq9GUb5LdZzQZC1VE,0,CVE-2019-17571,rTx2ulUWE0,task19381,11/22/2020,8/12/2020,,asset0723
3/10/2021,08F27B3A,,High,0,,,No,,,,6/29/2021,M2hRXrR7a0rh0hoezNayrIUjQxETuWQbFuEE4pZk,,,Infra,3/31/2021,U12Pdd,,,,,Closed,CWxLENJlOtB7fcfEFgGL4G5jRuiPHu3Wa0UfVi4e,0,CVE-2023-4863,TgKock7ZeK,task17423,4/2/2021,3/10/2021,4/2/2021,asset0889
12/26/2022,BCB8A427,,Very High,0,,,No,,,hk8efyY9c7PafDTk5Crcwf9ve7LY4el5f7oykWsZ2SdvcqePIwXqJzo60cLseKtpKfy7vPiYvLmFmMTedtzOUREUyWxja5VxptfR,5/15/2023,UgGJi61vJd1hm2KGaksPYC6lOcFsXOmvXj9sybdp,,,Infra,5/5/2023,LsrMci,,,,,Closed,EAExDwwIUmVdwLccaiCjy0e4YDnQKoeNSQUhEPhI,0,CVE-2022-42889,rzN8LcQpFh,task18809,5/13/2023,12/26/2022,5/13/2023,asset0313
6/10/2023,82F8A75B,,High,0,,,No,,,,11/7/2023,tg2wFbP5S7YE41eX3Gpss4hai634EwX2KXg1ygjJ,,Removal of software,AppSec Scan,10/22/2023,1AnNAT,,,,,Closed,JhXH3xky1weRzBQqBcqGfwS8RJOfs1IwtbNx7F4L,0,No-CVE,TRrRLapTzU,task18122,11/2/2023,6/10/2023,11/2/2023,asset0313
9/17/2022,C324FA48,,Emergency,0,,,Yes,,,,3/1/2023,ViEqMU7sgISBml2etyBO8twlGhqvGOkjVUZITTnU,,Removal of software,Infra,10/12/2022,fmb4wZ,,,,,Under Investigation,3EKvmWH7ZsKJ37X8RE5JIkuFZXEcziwhQLwFncAG,0,CVE-2019-17571,cBGu7etvEa,task17974,2/6/2023,9/17/2022,,asset0318
8/20/2021,84A276F7,,Very High,0,,,No,,,,8/1/2023,z8OItOgGusZqtS1EkGLvfQ8dBx745z5Kd0wYMbUZ,,,Infra,4/3/2023,43Bs9u,,,,,Under Investigation,xT0dO8xbJ25iLHNgdSm5cS0r0wZnjWX2z0IrZr6d,0,CVE-2018-1270,VFj9swQzcf,task17552,6/25/2023,8/20/2021,,asset0503
9/20/2023,15978F88,,High,0,,,No,,,,11/5/2023,WdncFT9StB4d4tgiPCOnF4qPEfrEG4wmBmc1GPho,,,Infra,9/20/2023,gu1t27,,,,,Closed,2gaFFF9ls3gvSnrOs7ytgImRFBAkpbDyrBAumh5E,0,CVE-2019-17571,sxUxRi5QyV,task19524,10/17/2023,9/20/2023,10/17/2023,asset0904
3/9/2022,54A0A488,,High,0,,,No,,,,10/26/2023,0nefYu1f5GGyVxmoQgxIZpbBQxn70dAAlyQmyJoP,,,Infra,10/20/2023,RkfQWA,,,,,Closed,NuGaLWQWkCSsDRwz4b0ZAmbuiggMQN5RQIzhrYKZ,2,No-CVE,x5b8Gnhb6l,task18138,10/24/2023,3/9/2022,10/24/2023,asset0768
3/29/2019,B6A3F4E8,,Critiacal,0,,,Yes,,,,11/18/2023,nShES3gPWrIgoBvSiSyvXlB2jBqkOXiXSlCYDkF5,,Removal of software,Infra,6/30/2022,zfvXir,,,,,Open,EAmhUfa1vcq3HHByYGbsP1etvRjxoIIH5wAIoyzd,2,CVE-20163427,3ygiYxIv0P,task18530,2/4/2023,3/29/2019,,asset0559
6/5/2018,1980F020,,Very High,0,,,No,,,,10/13/2020,chi5oTvYvBwYaR1VsyO3AbYt6RwDXK1kRQU4Xbvn,,,AppSec Assessment,4/29/2019,ddIoCV,,,,,Closed,LZ4inFjBeccbX50MQjd3lq24Qav7wXVJJNFhmvwg,0,No-CVE,a4CBEEeS0l,task18916,6/25/2020,6/5/2018,6/25/2020,asset0830
4/3/2018,9FB9D346,,Critiacal,0,,,No,OSPO,,,5/24/2019,ROUU6kb8wW5LbmroCjKHAVheKDFlkT2EuKM5QeqH,,Removal of software,Infra,5/1/2019,lQWCqZ,,,,,Closed,DzG7oZt312zU6NcYe62MIFU8Rca0ReW6AKlnYfL4,0,CVE-2019-17571,mo2KwdWZNX,task18579,5/20/2019,4/3/2018,5/20/2019,asset0029
4/17/2023,6208E563,,High,0,,,No,,,,12/21/2023,HNC2Ga8xHYhc7w0cjzU3GhuFsmIcU5dPNQPPbn1W,,,Infra,8/5/2023,Mdgexe,,,,,In Remediation,H0DgSDgjXy8Pun6LfEidqfeOVc4vOYw85dKLUxg8,0,CVE-2019-17571,f9mOMOkKdM,task18398,8/25/2023,4/17/2023,,asset0818
10/20/2020,B69449B8,,Very High,0,,Submitted,No,,,,3/3/2022,xatriJDAnIvVyQ9iG1AjqZoW6xJu3vkGH81f3q1r,,Removal of software,Infra,9/26/2021,Wr44uq,,,,,Open,0pVv8JPV3dBi8hShefTvzuohnrCBP4eOQArwVWjd,0,CVE-2021-44228,gakqrqDEyb,task19865,1/9/2022,10/20/2020,,asset0075
3/28/2020,E1720024,,Very High,0,,,No,,,,8/24/2023,S3h9qY2EEgGqM8H8fTZ3QULgz7KEoMJnPYvPx5JF,,Removal of software,Infra,5/3/2021,gUQ8vm,,,,,Closed,RSM4zfcM2jtKB6ELA9LB5B8QvJee81jmY58hpPLl,0,CVE-2022-42889,tuaiI8Dxjg,task15342,8/26/2022,3/28/2020,8/26/2022,asset0622
1/7/2022,13AC3867,,Very High,0,,,No,,,,11/1/2022,fHrg36l1O3XgzfthBzy4MPhp9E7pp5w79NrSovOP,,Removal of software,AppSec Scan,6/28/2022,2R33ep,,,,,In Remediation,iZComs8ZVj1upOu6Arpk2PM8L0u3BGciXqUaZ93x,0,CVE-2021-44228,d1j1uBkD4J,task18783,6/30/2022,1/7/2022,,asset0653
4/14/2020,69FEAC1C,,Very High,0,,,No,,,,7/19/2020,wcLdiIr3ROIKt1kIsaf5KxicXdaLaQesBTVmLBEO,,Major Version Upgrade,Infra,5/6/2020,eGyOJk,,,,,Closed,RX5gnf41jqKhV6qCvHjE863aAlRbLAM20MiLnNoP,0,CVE-2018-1270,QOeFf0az6x,task19554,6/21/2020,4/14/2020,6/21/2020,asset0380
9/8/2019,0E4FF16C,,High,0,,,Yes,,,,7/13/2023,pND2BMYeMLuDNRdVbcqJQO1AULwfUguejxnOeOYw,,Patching,Infra,4/29/2021,WffP14,,,,,Open,qLfbsuDNNVtIJNk00zKHvlpFK8s9gYesh5momOZ1,0,No-CVE,HDL2FWMJ2Z,task17281,5/22/2022,9/8/2019,,asset0618
5/29/2018,33E0940F,,High,0,,,No,,,,6/28/2019,Kpa6tXf4M5K5DAi2azUT1JXQnegGgJ8KUWgQXlKH,,Major Version Upgrade,Infra,6/24/2018,8jGhsH,,,,,In Remediation,kJcukMTVhwfTnGamgfnAI9l9Qxp2HekfUsT05K5D,0,No-CVE,CQT9Dvo1nn,task16773,2/8/2019,5/29/2018,,asset0931
6/24/2022,316B7507,,Emergency,0,,,No,,,,10/28/2023,OK00iX6REhWgwWgIYw3gjXFuQlUj9PgJdJpkyHOi,,Patching,Infra,6/12/2023,EhQ3hU,,,,,Closed,HqF30tHOvVnRrqF093ZhQZUkn7EVEjX6XMOJdoER,0,CVE-20163427,YdxV5XeaE7,task16327,8/5/2023,6/24/2022,8/5/2023,asset0757
12/1/2022,B695514C,C7BD51,Very High,0,,,No,,,,2/21/2023,qx3hs3ab17v8QxXWBhfvvXv92HvRtYXiMWxhmi0C,,Patching,AppSec Assessment,12/29/2022,yyNr2J,,,,,Open,ETeutb1y3xluXJHhCo2BsXqDq27vhgCDyjjbRHoE,0,CVE-20163427,Uj4Gszss50,task18609,1/29/2023,12/1/2022,,asset0184
4/14/2019,C9C26FA7,,Very High,0,,,No,,,,6/11/2020,NTsLYPL5uOTRWCuBrDBThjzlkcDa54QVGNPufeLv,,Removal of software,Infra,1/15/2020,iolJhx,,,,,Open,capwIdR7891h9ZC9wSnrJSsLOGm3ECKXgMLxXLl8,0,CVE-20163427,5jCHSxqFUR,task17468,6/2/2020,4/14/2019,,asset0066
8/26/2019,480A968B,,Very High,0,,,No,,,,9/16/2019,Q9ROikcEy2mroAcuc70YLNeztN6BcJQjtvkucJ81,,Patching,Infra,8/26/2019,As6VUT,,,,,Closed,f0OXw9yAp8IUytvAbV8LfIadr1I4XrwdZjkW8X6H,1,No-CVE,DwVhlQuERj,task15525,9/16/2019,8/26/2019,9/16/2019,asset0725
8/4/2019,B219BA80,,Very High,0,,,No,,,,1/7/2020,rdL0lkLJujKfrPxSyPvLbdwdi5l8sFd4ZZ2OgDs8,,Removal of software,Infra,10/17/2019,7uO9yC,,,,,In Remediation,v3YhhdrZgIGB7ypiEGiIDNO1P3IXfv52uDe4Q4YQ,0,CVE-2022-42889,gYfQBivtKo,task15313,11/2/2019,8/4/2019,,asset0974
3/4/2021,426A5756,,High,0,,,No,,,,4/23/2023,uEj0dmFNlUdJYXj7AUnyGfqeURD4MxwomTVxSJLg,,Removal of software,Infra,5/7/2022,8baZQW,,,,,Open,kwRurkfmyDxcIGOEfpVK21VkpB3wPAgv5Ca23kj0,0,No-CVE,AzNa01ll8g,task15181,6/26/2022,3/4/2021,,asset0660
10/4/2021,4FFDE21C,,High,0,,,No,,,,5/19/2023,MBpzKtyDqeDRrYX47v9kH1iw0kYphMEMExgt9nmM,,Removal of software,Infra,3/23/2023,cJLwI9,,,,,Open,A710WG828BTXGEfj0V5peBYa9xeD4mBUiP2oDsHa,0,CVE-2019-17571,wfhf9rJSPU,task15156,3/29/2023,10/4/2021,,asset0165
8/11/2018,CDCFCA3B,,Emergency,0,,,No,,,,6/21/2023,EB8XYVJWUkOSBa0ASr1F1VWo2hFpk8p5qErDomWq,,,Infra,1/27/2020,ZCR54H,,,,,Resolved,b3DRgJFgIUWfcE2pzjUJXYs59M3PHZHnHSX8T64w,2,CVE-2021-44228,W473XhVjBp,task18707,1/25/2023,8/11/2018,,asset0833
1/4/2018,92A60347,,Very High,0,,,No,,,,9/30/2019,MdhmoTq3fKDBRiwlQpmEmNrgjgJweVdkHnYuTCie,,Patching,AppSec Assessment,8/28/2018,Vvee5F,,,,,Closed,CBgurZ8SZX2hHGECxaxjqGHupLl9DgXetLOKojdd,0,CVE-20163427,zewywWwKKK,task15852,11/24/2018,1/4/2018,11/24/2018,asset0530
9/16/2021,96882503,,Very High,0,,,No,,,,2/16/2022,o1vdHNWVjDBFzTvFPveEKZVOj0DbueGawQreXAmp,,,Infra,2/11/2022,VKw1Ds,,,,,Under Investigation,UPumpd5LtjdlkPiAAFeQ20Y2v2XYgEdcCtwTxUvh,2,CVE-2019-17571,l9nYUS3gDN,task16938,2/15/2022,9/16/2021,,asset0966
2/20/2019,CADA8FD5,,High,0,,,No,,,,10/28/2020,AXs9BNfHKCRsyaF9K7LpFzQ7etypZhwOptJgDDRh,,Removal of software,Infra,11/19/2019,xTmzVQ,,,,,Open,kUP4k3aCddO7giGeIDJgQVCzFy8miJx0YRwHo2TH,0,No-CVE,W5UgJ5evIJ,task19838,2/5/2020,2/20/2019,,asset0356
1/29/2022,5BDC0C85,,High,0,,,No,,,,8/27/2023,uf7vw6HVKfvEpOhuGKP65GzKQ54RRgeZAzpaCeh7,,,Infra,4/26/2023,bHqyRT,,,,,Closed,d5iFILpwvpzDAtbHI3BEZfKEJNbQCvAbtu1xQMIy,0,CVE-2023-4863,wIF22NomdU,task15334,7/27/2023,1/29/2022,7/27/2023,asset0492
4/12/2020,1210448C,,High,0,,,No,,,,10/18/2023,4AfGiz3hPEYtova38k78CGNzU4zKjq8fPkIm8FyR,,,Infra,7/22/2022,1gJSrX,,,,,Closed,hNVgU5xYXpWkhaM0uM8OymBk5i9Wk61ZetEhrqSi,0,CVE-2022-42889,wdf25gGLLa,task18990,9/17/2023,4/12/2020,9/17/2023,asset0293
8/10/2023,8C51C68A,,Emergency,0,,,No,,,,10/31/2023,zv3l3BEtWLBPnq9peY6F4TSKV9GlAFfcXVcjRHgb,,,Infra,10/26/2023,NKyZUw,,,,,Open,Qf9bc36MId7h4qc3SeP406rI9Iw7ReCLAGpJ3ntS,0,No-CVE,7aSlazfaov,task15320,10/30/2023,8/10/2023,,asset0896
9/8/2021,7C37140E,,High,0,,,No,,kkDITnGRMTAeBa63Q7NHUV6obYcRjRYB5dZrsLH383ebtAyJuqKygrZsLusBCwnYcqfxwfrrr0EqBtK3rR5ZXaLLCplk5wGM2WM4,,12/6/2021,X2UJtu8WqxJKc3RTn1s4oUHHtLBFquWlCQTKP7vJ,,,Infra,11/21/2021,6K2una,,,,,Closed,10mskjGeQNr34wPp35JxofZv8FMhUyeWUjxrsVT0,0,CVE-20163427,vObCQtoRhu,task15219,12/6/2021,9/8/2021,12/6/2021,asset0756
4/2/2020,10598AD3,,High,0,,,No,,,,1/9/2022,Xh34amnivUcldCf0Ej0Coihk5tzH196nclNUmHJm,,,Infra,6/7/2020,63Holx,,,,,Closed,JmjVJYU34wPjaF6uOUBc37KxHT4U0lR4YOKEaa1e,0,CVE-2023-4863,UxgeVHC2sB,task18179,1/4/2022,4/2/2020,1/4/2022,asset0495
3/6/2023,09A6646C,,Emergency,0,,,No,,,,10/31/2023,CknSlK4XCpoj2bRrIoQ08PHxPA4O2xva0giAWKqL,,,Infra,6/28/2023,ajGgh4,,,,,Closed,OeXRDMq6JfkdrUnygNAIPcXFjJduUDGb7b0eOh32,0,CVE-2022-42889,ACipvZ6tfB,task15567,9/2/2023,3/6/2023,9/2/2023,asset0560
10/4/2018,D00F21AC,,Very High,0,,,Yes,,,,6/2/2020,a5xj9i4k89i4khm2ol0e9hv0trn1DuRCtO6IDHZi,,Removal of software,Infra,1/15/2019,D7G6Pe,,,,,Closed,Qq4U1RarFQ1BbH6CMhlDnYLLWtrvexvmAZT8Wiab,0,No-CVE,qOOlSJgXJD,task16962,2/2/2020,10/4/2018,2/2/2020,asset0197
7/8/2022,603064DC,,Very High,0,,,No,,,,8/26/2023,BGJy18BbXpcDTqvGnkdx1GvcfJzcHbI0k1cyEghc,,,Infra,8/20/2022,dSPyA6,,,,,Closed,ykEPqXv8F5JRaBwa9RLqQZBTbhQrZw89dJkmjrI3,0,CVE-2023-44487,o4NgdYQlpo,task19472,9/1/2022,7/8/2022,9/1/2022,asset0772
