uniq_id,retire_date,record,crit,bus_process,fcc_group_id,fcc_group,prot_type,db_bus_approver,db_tech_approver,app_platform,lto_one,lto_two,lto_three,lto_four,lto_five,model_asset,npi_type,data_cetner,recovery_group,shared_service,mant_all,mant_first,mant_fourth,mant_done,mant_none,mant_other,mant_secound,deplot_date,asset_id,asset_status,asset_type,bhs_classifcation,bhs_rationale,bhisomess_facing,confidental_info,cots_product,critcal_facing,crown_jewel,version,goverance_rating,desc,maint_desc,eu_path,expected_yr,expeced_qtr,exteranl_facing,hamp,info_class,is_platform,l1_grp,l1.5_grp,l2_grp,l3_grp,locatal_resiliance,location,mait_days,mait_frq,mait_time,confidental_npi,other_lang,passing_data,platform_type,primary_language,production_date,recover_cap,recover_rpo,recover_cap_rtc,recover_time_hours,retirement_start,retirement_target,shared_system,software_name,sox_relevane,tech_prot,maint_thrid,vender_name,bus_capability,aws_version,cloud_date,asset_rate,data_id,research_asset,vender_name_other,sox_date,business_id,retirement_start,business_justification,recovery_proprty,critiacal_cyber,cloud_only,prem_only,enterprise_bu,lowest_rpo,lowest_rto,data_approch,subrec
id000569,1/27/2023,,Low,,207C4160F76385EX,104P4260Y74051CD,,420V5521E63221XB,119J2550P87416MT,Wintel Desktop,,,7/13/2020,,,Yes,No,Urbana A,Group 0,,,,,,TRUE,FALSE,FALSE,7/24/2024,asset0569,Retired,Application,Hold to Kepp,Under Use,Yes,No,Yes,No,No,9.00,High,FH84,IY32,\\path\assets\asset0569,,,No,Yes,Confidential-Internal-Distribition,False ,TJ94,QO55,ZU19,UP62,,,Friday-Monday,Weekly,8:00 PM,Yes,Javascript,No,,,1/31/2024,,48,,121,,,Fasle,498M8156Q79102YW,No,Capital Markets,Fasle,,,,,,,,,,,,,,,,,,,,,
id000570,12/14/2018,,High,,314G7526P69545WD,918I5433Q42382DC,,986M3563N78302JW,652J5164T54485YX,Wintel Server,,,10/4/2020,,,No,No,Urbana A,Group 3,,,,,5:00 PM,TRUE,TRUE,TRUE,10/27/2019,asset0570,Deployed,Application,Hold to Kepp,Under Use,Yes,No,No,No,Yes,9.00,Medium,YY39,FM98,\\path\assets\asset0570,,,No,No,Confidential-Highly-Restricted,False ,TI84,GM22,CR36,RJ56,Urbon A,Physically Hosted,,Monthly,5:00 AM,No,MS Excell,Yes,,Javascript,10/9/2021,,50:00:00,,75,,,True,198R9032P99349OV,No,Capital Markets,Fasle,,Technology Management,Unknoen,,,,,,,,,,,,,,,,,,
id000571,3/1/2022,,Low,,376M5235H32070PN,898W9373U95909NZ,,135G4177G19426DC,295V9329W26780LO,Unix/Solaris,,,12/12/2024,,,No,Yes,Urbana A,,Shared Service Direct,,,,5:00 PM,TRUE,TRUE,FALSE,8/18/2019,asset0571,Retired,Utiltiy,Hold to Kepp,Under Use,No,Yes,No,Yes,No,9.00,Low,UG18,IB86,\\path\assets\asset0571,,,Yes,No,Confidential-Internal-Distribition,False ,IF93,NL56,AY78,GY93,Urbon A,Physically Hosted,Sunday,,,Yes,MS Excell,No,,Javascript,9/29/2021,,120:00:00,,250,,,True,683S1910X45945PP,Yes,SF Analytics,Fasle,,Technology Management,Unknoen,,,,,,,,,,,,,,,,,,
id000572,7/30/2018,,High,,377C8658T49892LO,651T2249P88312ON,,336J3636E41394KM,768B3269M78846PA,Unix/Solaris,,,1/5/2021,,,No,No,Urbana A,Group 3,Shared Service Direct,,,,12:00 AM,TRUE,TRUE,TRUE,9/10/2018,asset0572,Deployed,Exteranl Data,Hold to Kepp,Under Use,No,Yes,No,Yes,Yes,9.00,Low,XN14,YO91,\\path\assets\asset0572,,,No,No,Confidential-Highly-Restricted,False ,YJ80,UM17,UW19,HT38,RTP,,Saturday-Sunday,Weekly,8:00 PM,Yes,MS Excell,No,,SQL,4/5/2021,,50,,96,,,True,706C7334C85314JY,Yes,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000573,1/29/2020,,Low,,154Z8300T20528DQ,158B4580B48407PB,,342L1598G53632JB,572G8376I19321BT,Wintel Server,,,7/28/2019,,,Yes,Yes,Urbana A,Group 0,,,,,5:00 PM,TRUE,FALSE,FALSE,1/10/2022,asset0573,Retired,Application,Sell,Set to be retired,Yes,No,Yes,Yes,No,8.00,Medium,LI33,OO63,\\path\assets\asset0573,,,No,No,Confidential-Restricted,False ,AU93,SD78,VT94,NV98,,Physically Hosted,,Weekly,9:00 PM,Yes,,No,,C,2/14/2019,,24:00:00,,250,,,True,154Q1308U16538FV,No,Other,Fasle,,Loss Mitigation Management,,,,,,,,,,,,,,,,,,,
id000574,7/24/2019,,Low,,925E7189F74814LQ,467L6952Q89091FL,,587M4921N71171CX,851N3492Z16053UF,Wintel Server,,,3/26/2024,,,Yes,No,,,Critiical Shared Service,,,,12:00 AM,TRUE,FALSE,FALSE,8/1/2021,asset0574,Deployed,Utiltiy,Hold to Kepp,Under Use,Yes,No,No,No,Yes,8.00,High,LX77,TM26,\\path\assets\asset0574,,,No,Yes,Confidential-Highly-Restricted,False ,WL18,VF88,ZY81,PY90,RTP,,Saturday,Weekly,8:00 PM,No,Javascript,Yes,,C,10/13/2023,,50,,48,,,Fasle,874A1933V13264HY,No,End User Support,Fasle,,,,,,,,,,,,,,,,,,,,,
id000575,3/3/2018,,Low,,690G3648K59016BP,578A6533O33303YH,,840K3066Z82596CE,591S3210S47725EL,Linux,,,8/18/2021,,,No,No,Urbana A,Group 2,,,,,5:00 PM,FALSE,FALSE,FALSE,3/1/2024,asset0575,Deployed,EUC,Hold to Kepp,Under Use,Yes,Yes,No,Yes,No,9.00,Medium,QI49,RP35,\\path\assets\asset0575,,,Yes,No,Confidential-Internal-Distribition,False ,PE44,EI47,NR61,UQ99,Out of Region,Physically Hosted,Friday,,,No,,No,,,1/23/2024,,50:00:00,,96,,,Fasle,807E9208E82387JB,No,Lender and Servicing Tech,Fasle,,Loss Mitigation Management,,,,,,,,,,,,,,,,,,,
id000576,9/28/2019,,Medium,,266G4760W17335ZS,533R2045Y80905OY,,417Q7672L89827YT,403S2415O70870GC,Wintel Desktop,,,1/30/2019,,,Yes,No,,Group 2,Critiical Shared Service,,,,,TRUE,TRUE,TRUE,3/24/2019,asset0576,Retired,Application,Sell,Set to be retired,Yes,No,No,No,Yes,8.00,Medium,RB42,JJ10,\\path\assets\asset0576,,,No,Yes,Confidential-Internal-Distribition,False ,MV13,AU72,ZS68,EO72,Urbon A,Physically Hosted,Saturday,Bi-monthly,9:00 PM,No,,No,,SQL,3/2/2023,,24:00:00,,48,,,Fasle,317K1078K90494SF,Yes,End User Support,Fasle,,Loss Mitigation Management,,,,,,,,,,,,,,,,,,,
id000577,2/21/2022,,High,,873W5270J19255CA,917O5406W84903VZ,,606R9757F18358OZ,130B2448N84580KY,Wintel Server,,,12/28/2020,,,Yes,Yes,,,Shared Service Direct,,,,,TRUE,TRUE,FALSE,11/8/2018,asset0577,Retired,EUC,Sell,Set to be retired,No,No,No,No,Yes,7.00,Medium,OL93,MB27,\\path\assets\asset0577,,,Yes,No,Confidential-Internal-Distribition,False ,WM46,YV88,WK49,OO60,RTP,Physically Hosted,,Bi-monthly,5:00 AM,Yes,MS Excell,Yes,,VB,6/10/2018,,120:00:00,,75,,,True,220R7478X14520DX,Yes,Technology Services,Fasle,,,,,,,,,,,,,,,,,,,,,
id000578,9/11/2021,,High,,876U1278U37488OG,566Z1200S66296IX,,260Z4649K25962JI,869A8732Q90325MX,Unix/Solaris,,,12/15/2024,,,Yes,No,Urbana A,Group 2,Shared Service Direct,,,,5:00 PM,FALSE,TRUE,FALSE,7/31/2023,asset0578,Retired,Utiltiy,Hold to Kepp,Under Use,Yes,Yes,No,No,No,9.00,Medium,IY44,JE48,\\path\assets\asset0578,,,Yes,No,Confidential-Internal-Distribition,False ,OU47,QI80,BT49,JS95,RTP,,,Bi-monthly,12:00 AM,No,,Yes,,SAS,3/12/2018,,48,,241,,,True,357E2723K24266FM,Yes,M&A,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000579,1/3/2018,,High,,912X4365M70197UL,572N2730I84432WW,,137S1375G54166KO,832P7340A36463SX,IBM,,,2/26/2019,,,Yes,No,,Group 0,,,,,,FALSE,FALSE,TRUE,4/8/2022,asset0579,Deployed,EUC,Sell,Set to be retired,Yes,No,Yes,No,No,7.00,High,AV61,GJ80,\\path\assets\asset0579,,,Yes,No,Confidential-Internal-Distribition,False ,JX59,RP16,OT58,SX48,Urbon A,,Saturday-Sunday,,,Yes,MS Sharepoint,Yes,,,5/4/2018,,24:00:00,,48,,,Fasle,843T7749M78578ZZ,Yes,Other,Fasle,,Technology Management,Unknoen,,,,,,,,,,,,,,,,,,
id000580,3/7/2023,,High,,777D6897S50615VS,527R7303H91148MM,,197Q4530D91934ZX,548F3028H94872VW,Unix/Solaris,,,4/18/2018,,,Yes,Yes,Urbana A,Group 3,Critiical Shared Service,,,,,FALSE,TRUE,TRUE,2/28/2022,asset0580,Retired,EUC,Hold to Kepp,Under Use,Yes,No,Yes,Yes,No,7.00,Low,AN76,TS71,\\path\assets\asset0580,,,Yes,No,Confidential-Internal-Distribition,False ,NY37,HK41,KM30,GS17,RTP,,Friday,Weekly,9:00 PM,Yes,MS Sharepoint,Yes,,VB,12/12/2020,,50,,241,,,Fasle,856W1585W75841DW,Yes,Credit Loss Mgt,Fasle,,,,,,,,,,,,,,,,,,,,,
id000581,12/14/2020,,Medium,,974J7521B28608NA,989R9775R73771YP,,567K9176X92545QW,336K7202J93201KS,Wintel Desktop,,,4/1/2024,,,No,No,Urbana A,,Critiical Shared Service,,,,5:00 PM,TRUE,FALSE,TRUE,2/17/2022,asset0581,Retired,EUC,Hold to Kepp,Under Use,No,No,No,No,Yes,9.00,High,GQ44,AH17,\\path\assets\asset0581,,,No,Yes,Confidential-Highly-Restricted,False ,HY34,BV69,ZL76,WD97,,,Saturday-Sunday,Monthly,12:00 AM,No,Javascript,Yes,,SQL,6/19/2019,,120:00:00,,250,,,True,925I5908S32145CO,No,Lender and Servicing Tech,Fasle,,Technology Management,,,,,,,,,,,,,,,,,,,
id000582,5/28/2018,,Medium,,487D2387J21509RT,541W6517Q34477SH,,500S6843E39356ZE,100R9110B61196KF,Unix/Solaris,,,5/10/2024,,,No,Yes,Urbana A,Group 3,,,,,,TRUE,FALSE,TRUE,1/15/2023,asset0582,Retired,EUC,Hold to Kepp,Under Use,Yes,Yes,No,No,No,9.00,High,VY35,YJ69,\\path\assets\asset0582,,,Yes,Yes,Confidential-Highly-Restricted,False ,KY42,IC92,XQ42,YU76,RTP,,Sunday,Weekly,5:00 AM,No,MS Sharepoint,No,,Java,11/19/2020,,50,,48,,,Fasle,276F9235G17661FC,Yes,Lender and Servicing Tech,Fasle,,Data & Information Management,Unknoen,,,,,,,,,,,,,,,,,,
id000583,11/16/2022,,High,,956B2937S47861NW,939Q4329L44489II,,576J3803M70541NB,566H1800K44336GY,Unix/Solaris,,,8/30/2024,,,Yes,No,,Group 2,Critiical Shared Service,,,,5:00 PM,TRUE,TRUE,TRUE,2/2/2024,asset0583,Retired,EUC,Hold to Kepp,Under Use,Yes,Yes,No,No,No,9.00,Low,LL91,MS21,\\path\assets\asset0583,,,Yes,No,Confidential-Highly-Restricted,False ,WW11,YC69,IN82,PC65,,Physically Hosted,Saturday,Weekly,5:00 AM,Yes,,Yes,,SAS,3/20/2024,,24,,241,,,Fasle,580N4584N57257SW,Yes,SF Analytics,Fasle,,Technology Management,,,,,,,,,,,,,,,,,,,
id000584,1/14/2023,,Medium,,239O7631K21267LT,170G5301R35458LP,,292E2462T73718YR,379X8501N11984LQ,IBM,,,8/7/2022,,,Yes,No,,Group 0,,,,,5:00 PM,TRUE,FALSE,TRUE,1/17/2023,asset0584,Retired,Utiltiy,Sell,Set to be retired,No,No,No,Yes,Yes,8.00,Low,XL60,CY52,\\path\assets\asset0584,,,No,Yes,Confidential-Restricted,False ,UO88,TL98,ZV46,MR32,Urbon B,Physically Hosted,Friday,Monthly,8:00 PM,Yes,,No,,Javascript,5/17/2023,,50:00:00,,48,,,True,903R6474R38933VI,No,SF Analytics,Fasle,,Technology Management,,,,,,,,,,,,,,,,,,,
id000585,9/6/2018,,Medium,,781R6322X80798XH,458Y6246N89271OA,,323M3568N14876MK,303A7427Q99243JK,Wintel Desktop,,,10/20/2019,,,No,No,Urbana A,Group 0,Shared Service Direct,,,,5:00 PM,FALSE,TRUE,FALSE,4/20/2021,asset0585,Deployed,Application,Hold to Kepp,Under Use,No,Yes,Yes,Yes,No,7.00,Low,UE49,YH83,\\path\assets\asset0585,,,No,No,Confidential-Restricted,False ,XN93,DN37,VK39,NF35,Out of Region,,Friday-Monday,Weekly,9:00 PM,Yes,,Yes,,,8/21/2020,,120:00:00,,121,,,True,765H1367R73561CB,Yes,Lender and Servicing Tech,Fasle,,,,,,,,,,,,,,,,,,,,,
id000586,9/28/2022,,High,,531X1120H14749MW,694R8926R78100SO,,179H9440P93877AJ,215X3483M52533WH,Wintel Server,,,10/1/2023,,,No,Yes,Urbana A,Group 0,Critiical Shared Service,,,,12:00 AM,TRUE,TRUE,FALSE,12/31/2022,asset0586,Deployed,Exteranl Data,Sell,Set to be retired,No,No,Yes,No,No,7.00,Medium,VW87,IE55,\\path\assets\asset0586,,,No,No,Confidential-Highly-Restricted,False ,HB62,QP67,ZN19,PF96,Urbon B,,,Weekly,9:00 PM,No,Javascript,Yes,,Net,6/20/2020,,24,,241,,,True,289E4121Y92470UT,Yes,Credit Loss Mgt,Fasle,,,,,,,,,,,,,,,,,,,,,
id000587,9/19/2021,,Low,,921G8958F78752EE,325M7190M11178AT,,304B7888H38109NF,772Q3494S94781WI,Unix/Solaris,,,3/12/2022,,,Yes,Yes,Urbana A,Group 1,Critiical Shared Service,,,,5:00 PM,FALSE,FALSE,TRUE,3/16/2024,asset0587,Retired,Application,Sell,Set to be retired,Yes,Yes,No,Yes,Yes,8.00,Low,VF40,KH15,\\path\assets\asset0587,,,No,No,Confidential-Highly-Restricted,False ,TO65,QV69,AY14,ZI18,RTP,Physically Hosted,Sunday,Monthly,9:00 PM,Yes,MS Sharepoint,Yes,,Java,1/27/2019,,24:00:00,,75,,,True,895A3593H46195KI,No,Lender and Servicing Tech,Fasle,,Risk Management,,,,,,,,,,,,,,,,,,,
id000588,2/15/2020,,Low,,401J7118T53653ZM,309G5829V75073WI,,258B3585X41445GX,441Z7770P56856XJ,Wintel Server,,,12/24/2024,,,Yes,Yes,Urbana A,Group 2,,,,,,TRUE,FALSE,FALSE,5/27/2018,asset0588,Retired,Exteranl Data,Sell,Set to be retired,No,Yes,Yes,No,Yes,8.00,High,ST37,CG35,\\path\assets\asset0588,,,Yes,Yes,Confidential-Internal-Distribition,False ,EX79,AW64,RQ62,YG33,Urbon B,,Friday-Monday,,,Yes,MS Excell,No,,Net,11/1/2019,,24,,96,,,True,116F6642A46166MR,No,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000589,5/29/2020,,High,,981Z3942B94839NS,418Z7152A12971NM,,563M1638N36299SV,385R7875P83910FO,Linux,,,10/13/2020,,,Yes,Yes,Urbana A,Group 2,Shared Service Direct,,,,5:00 PM,FALSE,FALSE,FALSE,5/27/2021,asset0589,Deployed,Utiltiy,Hold to Kepp,Under Use,No,No,Yes,Yes,Yes,9.00,Low,EJ97,YM29,\\path\assets\asset0589,,,No,No,Confidential-Highly-Restricted,False ,XD78,MC66,WF98,ZJ98,,,Sunday,Bi-monthly,5:00 AM,Yes,Javascript,Yes,,Javascript,11/16/2019,,50,,121,,,Fasle,761R2075K35631AK,No,End User Support,Fasle,,Risk Management,,,,,,,,,,,,,,,,,,,
id000590,5/11/2022,,Medium,,405S9838B89064PH,202C6093N90663TH,,613G7502Z84778PD,730J6303D68296NL,Linux,,,9/29/2021,,,No,Yes,Urbana A,Group 2,Critiical Shared Service,,,,12:00 AM,FALSE,FALSE,TRUE,4/28/2019,asset0590,Retired,Utiltiy,Sell,Set to be retired,Yes,Yes,No,Yes,Yes,8.00,High,ZH75,QC12,\\path\assets\asset0590,,,No,No,Confidential-Highly-Restricted,False ,FP75,HO49,RO63,LP61,,,Saturday-Sunday,Bi-monthly,8:00 PM,No,XML,No,,Java,12/24/2020,,50:00:00,,250,,,Fasle,568P3928K62592ZF,No,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000591,9/14/2019,,High,,220F6976X72242XG,479S3668C55691DC,,197I6838S81155PE,360V7705F79846NQ,IBM,,,4/4/2019,,,Yes,Yes,Urbana A,Group 1,,,,,5:00 PM,TRUE,TRUE,FALSE,4/24/2019,asset0591,Retired,Utiltiy,Hold to Kepp,Under Use,Yes,Yes,No,No,Yes,9.00,Low,DQ88,FI44,\\path\assets\asset0591,,,Yes,No,Confidential-Highly-Restricted,False ,QY20,EU10,OJ59,FU35,,,Friday,Monthly,12:00 AM,Yes,,No,,,2/27/2018,,120:00:00,,121,,,True,897H6775H22777DF,No,Other,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000592,5/27/2019,,Medium,,566Z2115D56355KT,543C8840P42384MX,,858M5177O27542UD,349H2163D19480JG,Wintel Desktop,,,1/16/2020,,,No,Yes,Urbana A,Group 1,Critiical Shared Service,,,,,FALSE,FALSE,TRUE,10/25/2020,asset0592,Deployed,Application,Hold to Kepp,Under Use,Yes,Yes,Yes,Yes,No,8.00,High,JK80,UV34,\\path\assets\asset0592,,,No,Yes,Confidential-Internal-Distribition,False ,XS57,BX88,HU77,LN14,Urbon B,,Saturday-Sunday,Monthly,12:00 AM,Yes,,No,,Javascript,11/30/2022,,48,,121,,,Fasle,827C8419E69098QB,Yes,Credit Loss Mgt,Fasle,,Technology Management,Unknoen,,,,,,,,,,,,,,,,,,
id000593,8/30/2019,,High,,184A6756Y20273OJ,363O9863W80896PU,,283P5671C78774RY,249J9224W80803YB,IBM,,,12/4/2018,,,No,No,Urbana A,,,,,,12:00 AM,TRUE,TRUE,FALSE,3/29/2024,asset0593,Deployed,Utiltiy,Sell,Set to be retired,Yes,Yes,Yes,Yes,No,7.00,Low,GW78,RE52,\\path\assets\asset0593,,,Yes,No,Confidential-Restricted,False ,CJ34,TB43,CY88,SY29,Urbon A,Physically Hosted,Sunday,,,No,XML,Yes,,,1/27/2019,,50:00:00,,96,,,True,596H2845H53990VW,Yes,Infrastucture,Fasle,,Loss Mitigation Management,,,,,,,,,,,,,,,,,,,
id000594,7/3/2022,,High,,105E1481B55053KI,322S6741V23220UU,,848C3397Z58718BV,594G6787U59116WX,Wintel Server,,,5/1/2020,,,Yes,Yes,,Group 1,Critiical Shared Service,,,,,FALSE,FALSE,FALSE,6/19/2019,asset0594,Deployed,Utiltiy,Hold to Kepp,Under Use,No,No,No,No,Yes,8.00,Low,QM89,ZN46,\\path\assets\asset0594,,,No,Yes,Confidential-Highly-Restricted,False ,JY19,CQ13,RK47,WD58,RTP,Physically Hosted,Saturday,Bi-monthly,9:00 PM,No,,Yes,,C,6/14/2019,,48,,250,,,Fasle,627R4753Q56245SZ,Yes,Capital Markets,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000595,1/15/2020,,Low,,851Q7457U10616BJ,678I5856H72576ZU,,556Y8093F79136SI,626Z9119I11131EW,Wintel Desktop,,,1/28/2021,,,Yes,Yes,Urbana A,Group 2,Critiical Shared Service,,,,5:00 PM,TRUE,FALSE,FALSE,8/7/2022,asset0595,Deployed,Exteranl Data,Hold to Kepp,Under Use,No,No,Yes,No,No,9.00,Medium,KM86,FX33,\\path\assets\asset0595,,,Yes,No,Confidential-Internal-Distribition,False ,LY37,GX29,FY88,ZC27,RTP,,Friday-Monday,Weekly,12:00 AM,No,MS Excell,No,,SQL,3/11/2018,,48,,48,,,Fasle,504Q8922B68269OU,No,SF Analytics,Fasle,,Loss Mitigation Management,Unknoen,,,,,,,,,,,,,,,,,,
id000596,1/2/2019,,Low,,640H6164M64884JF,317O4588E77740BC,,910X2737E48139VK,756H9254I24658DU,Linux,,,1/15/2024,,,No,No,,,Shared Service Direct,,,,12:00 AM,TRUE,TRUE,TRUE,2/15/2022,asset0596,Deployed,Exteranl Data,Hold to Kepp,Under Use,No,Yes,No,Yes,No,7.00,High,DG83,VE92,\\path\assets\asset0596,,,No,Yes,Confidential-Internal-Distribition,False ,XJ15,QY42,YE85,TJ54,Urbon A,Physically Hosted,,Weekly,8:00 PM,Yes,XML,No,,,12/15/2020,,50:00:00,,96,,,Fasle,708C2444M36883ZJ,Yes,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000597,5/24/2022,,Medium,,818N9232V46615UN,739V5921E45686YU,,315X1113G63495HL,974H1485U78123LJ,Wintel Desktop,,,2/7/2019,,,No,Yes,,Group 2,,,,,12:00 AM,FALSE,TRUE,TRUE,2/28/2018,asset0597,Retired,Exteranl Data,Sell,Set to be retired,No,No,Yes,Yes,Yes,8.00,Medium,XP19,BL85,\\path\assets\asset0597,,,Yes,No,Confidential-Highly-Restricted,False ,ZS50,KI34,XM17,OU83,Out of Region,Physically Hosted,Sunday,Weekly,12:00 AM,No,XML,Yes,,C++,12/17/2020,,50:00:00,,48,,,True,259Q2760V19316XP,Yes,Capital Markets,Fasle,,Disclosure Management,,,,,,,,,,,,,,,,,,,
id000598,6/28/2023,,Low,,655H1273W19005IF,805T2367C10269ES,,391A4058V17238OE,386R7647O90656GR,Wintel Server,,,7/12/2020,,,No,No,Urbana A,,Shared Service Direct,,,,,FALSE,TRUE,TRUE,4/15/2019,asset0598,Retired,Utiltiy,Sell,Set to be retired,No,Yes,No,Yes,Yes,7.00,Medium,MF20,JX25,\\path\assets\asset0598,,,No,Yes,Confidential-Internal-Distribition,False ,KY86,OV71,OJ76,UW36,,,Saturday,Monthly,9:00 PM,Yes,MS Excell,Yes,,VB,3/18/2020,,120:00:00,,250,,,Fasle,686R8644J60244HA,No,Lender and Servicing Tech,Fasle,,Data & Information Management,,,,,,,,,,,,,,,,,,,
id000599,3/2/2018,,Medium,,663G9238J99331FP,344D7108Y10798YJ,,659T1933T26482DD,462B4265V16474RH,Linux,,,11/11/2019,,,Yes,No,Urbana A,Group 3,Shared Service Direct,,,,,FALSE,FALSE,TRUE,1/26/2024,asset0599,Deployed,Utiltiy,Sell,Set to be retired,No,No,No,Yes,Yes,8.00,Low,PE31,UT56,\\path\assets\asset0599,,,No,Yes,Confidential-Internal-Distribition,False ,OP42,XO48,BM70,RS15,,,Friday-Monday,Monthly,5:00 AM,No,XML,Yes,,SAS,5/16/2021,,48,,48,,,Fasle,716U8612A75066LZ,No,SF Analytics,Fasle,,,,,,,,,,,,,,,,,,,,,
id000600,10/1/2018,,Low,,622Y6241T40849RR,940X1108P29164NP,,661M5449L29100OW,174N4651M52177HS,Wintel Desktop,,,7/1/2022,,,No,No,,,Critiical Shared Service,,,,,TRUE,FALSE,TRUE,2/10/2022,asset0600,Retired,Utiltiy,Sell,Set to be retired,No,Yes,No,No,Yes,8.00,Medium,XY69,XG22,\\path\assets\asset0600,,,No,No,Confidential-Highly-Restricted,False ,VL66,OV71,RL19,TI71,Urbon B,,Friday,,,Yes,,Yes,,C++,11/28/2021,,24,,241,,,True,933E8275P69537ZT,Yes,SF Analytics,Fasle,,Loss Mitigation Management,,,,,,,,,,,,,,,,,,,
id000601,2/8/2018,,Low,,719F3380Y98114CX,323I3210U87092ZZ,,341Y2119B12426ET,530O9893V33766TO,Unix/Solaris,,,6/24/2020,,,Yes,Yes,Urbana A,Group 0,Shared Service Direct,,,,,FALSE,FALSE,TRUE,4/2/2024,asset0601,Deployed,Exteranl Data,Sell,Set to be retired,Yes,No,No,Yes,No,8.00,High,LD28,AV18,\\path\assets\asset0601,,,Yes,Yes,Confidential-Highly-Restricted,False ,TS15,JQ72,MN23,XH59,Urbon B,,Friday-Monday,,,Yes,Javascript,No,,MS Acess,1/15/2019,,24,,48,,,Fasle,840J1625S12575DL,No,Enterprise Data,Fasle,,Technology Management,Unknoen,,,,,,,,,,,,,,,,,,
id000602,3/31/2023,,Medium,,260I7261X79772IO,173T4367B94425HW,,702W9712B25384MT,730J1179N64700DF,Linux,,,11/9/2021,,,Yes,No,,Group 0,Shared Service Direct,,,,12:00 AM,FALSE,FALSE,TRUE,3/3/2022,asset0602,Deployed,Utiltiy,Sell,Set to be retired,Yes,No,No,No,Yes,9.00,High,CY65,UM83,\\path\assets\asset0602,,,Yes,No,Confidential-Restricted,False ,PW47,LO47,WY25,NE73,,Physically Hosted,Friday,Bi-monthly,8:00 PM,No,Javascript,Yes,,C++,8/25/2022,,48,,75,,,True,832H9115U33812SZ,Yes,SF Analytics,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000603,6/23/2021,,High,,107I6858V52287YH,549Z9614T34458ZV,,116Q1651G35179FW,326F3538G67026CZ,Wintel Server,,,4/4/2021,,,Yes,Yes,Urbana A,,,,,,5:00 PM,TRUE,TRUE,FALSE,6/20/2023,asset0603,Deployed,Application,Hold to Kepp,Under Use,Yes,No,No,Yes,No,7.00,High,TK78,ID43,\\path\assets\asset0603,,,Yes,Yes,Confidential-Highly-Restricted,False ,HU54,HI69,AP92,JF46,Urbon A,,Saturday,Weekly,9:00 PM,Yes,,No,,Javascript,12/23/2019,,24,,250,,,Fasle,184Y2480W50256KZ,No,Enterprise Data,Fasle,,Risk Management,Unknoen,,,,,,,,,,,,,,,,,,
id000604,6/14/2021,,Low,,648S8050W46351MP,741E9970L65101OT,,773V6032U58218PW,949K6296I48820CL,Wintel Server,,,2/11/2019,,,No,Yes,,Group 3,Critiical Shared Service,,,,,TRUE,FALSE,TRUE,8/22/2024,asset0604,Retired,Exteranl Data,Hold to Kepp,Under Use,No,Yes,Yes,Yes,Yes,7.00,High,VO83,PF82,\\path\assets\asset0604,,,No,Yes,Confidential-Restricted,False ,XL18,EL13,ZC39,CI80,RTP,Physically Hosted,Friday-Monday,,,No,,Yes,,C,8/25/2020,,120:00:00,,241,,,Fasle,942A6307W22812VV,Yes,Infrastucture,Fasle,,Data & Information Management,,,,,,,,,,,,,,,,,,,
id000605,9/27/2019,,Medium,,561A6705T76606LN,469F5446L68244GA,,972C7412N85943HL,577X4363V65751OQ,Wintel Desktop,,,3/28/2024,,,Yes,Yes,Urbana A,Group 0,,,,,5:00 PM,FALSE,TRUE,TRUE,12/23/2024,asset0605,Deployed,EUC,Hold to Kepp,Under Use,No,No,Yes,Yes,Yes,9.00,High,IX19,NC21,\\path\assets\asset0605,,,Yes,Yes,Confidential-Highly-Restricted,False ,NL72,XU40,LQ14,BT32,Urbon A,,Saturday-Sunday,,,No,MS Excell,No,,Net,5/4/2019,,24:00:00,,96,,,True,513S7588X24728YU,Yes,M&A,Fasle,,,,,,,,,,,,,,,,,,,,,
id000606,1/24/2019,,High,,588J4042P28614FM,156E1211Y28787CD,,444B8188Q98339DO,404E8409F36670LC,Linux,,,2/2/2023,,,No,No,Urbana A,Group 1,Shared Service Direct,,,,,FALSE,FALSE,FALSE,8/8/2022,asset0606,Retired,Utiltiy,Hold to Kepp,Under Use,Yes,No,No,No,No,9.00,Medium,MM57,BU98,\\path\assets\asset0606,,,No,No,Confidential-Internal-Distribition,False ,YB34,WT66,BI97,BK54,Out of Region,Physically Hosted,,Bi-monthly,9:00 PM,Yes,XML,No,,Net,7/11/2023,,48,,48,,,True,536L7535O77327NX,Yes,M&A,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
